0,1,2,3,4
17657,11024,11099,15942,5427
17659,3300,8452,3300,7245
17668,15335,7814,4897,937
17673,5849,9744,19000,5849
17674,2098,2278,10769,3582
17674,2098,2278,11751,10002
17675,4455,17423,17539,3320
17675,4455,17423,17835,15792
17676,6201,7814,11733,19510
17676,6201,7814,11733,8336
17684,5306,8102,5306,11073
17688,6273,2723,1423,18786
17688,6273,2723,158,18642
17688,6273,2723,6389,158
17701,3279,963,13261,13549
17726,7836,13457,1915,18932
17755,8998,963,339,12098
17760,6702,16342,10785,2213
17760,12876,16342,4422,12876
17760,6702,16342,9527,4644
17763,2708,11252,2708,16787
17768,6794,5956,5349,12415
17768,6794,5956,19086,14057
17796,14211,651,14211,14017
17796,16247,651,12963,14211
17796,13011,651,4559,7277
17806,10389,961,5123,2283
17806,10389,961,5874,2781
17806,10389,961,18809,8469
17811,6794,5956,14057,18910
17819,17815,2278,7199,8173
17835,3320,17423,13045,18745
17835,1761,17423,4173,4095
17835,4455,17423,9519,1291
17845,18791,15178,2295,9549
17845,18791,15178,2295,63
17845,18791,15178,14622,18453
17846,6174,961,13541,9609
17865,6902,2046,14514,127
17865,6902,2046,14514,15670
17865,6902,2046,9978,2045
17873,15468,6302,2365,7015
17873,15468,6302,13597,13091
17873,15468,6302,2216,6572
17877,5261,13440,7394,6796
17877,5261,13440,10486,1470
17877,5261,13440,5261,6344
17913,15468,6302,12349,2425
17913,15468,6302,14454,18402
17913,15468,6302,13800,2425
17939,1920,420,13527,1058
17952,11762,11099,3535,8537
17969,1920,420,1920,16694
17969,1920,5745,2051,6149
17969,1920,5745,17105,11487
17997,2756,16349,8572,17033
17997,2756,16349,8572,5685
17997,2756,16349,2756,7141
18003,2365,6302,9061,3270
18003,2365,6302,9061,10506
18003,2365,6302,2117,1253
18018,19010,13440,9321,124
18018,19010,13440,2782,10486
18018,19010,13440,1563,18741
18033,10185,7485,15356,102
18055,1920,420,1920,10712
18055,1920,420,13527,1058
18056,14742,2278,13529,3209
18071,1394,1924,5908,17370
18071,1394,1924,7842,17370
18075,16633,11291,11637,16192
18075,16633,11291,11637,16334
18075,16633,11291,16633,12213
18094,2098,2278,8998,6637
18110,10282,8102,10282,10545
18110,10282,8102,6095,7467
18110,10282,8102,10282,18110
18118,11288,14962,17460,11878
18118,16989,4891,16495,152
18121,8862,16342,4644,9673
18144,8120,17423,8120,4043
18144,15792,17423,9742,18144
18144,7736,17423,9989,9409
18166,17767,14962,5302,16445
18166,17767,14962,17767,6125
18174,6095,8102,17187,7277
18181,3300,8452,3300,7245
18187,2098,2278,7199,17819
18201,6273,2723,18970,17858
18202,16633,11291,16633,8858
18202,16633,11291,11637,16192
18210,17684,651,14211,7771
18210,17684,651,771,18598
18214,5515,12183,7100,18811
18214,5515,12183,7100,7519
18214,5515,12183,6282,5849
18219,14742,2278,7199,2124
18219,14742,2278,17815,18238
18219,14742,2278,14742,12191
18229,16245,14393,409,16245
18229,16245,14393,7090,409
18229,1359,14393,5387,13218
18238,17815,2278,12092,11095
18270,14525,9813,19623,983
18270,14525,9813,7802,10178
18270,14525,9813,9406,8893
18283,12632,11099,16771,11233
18283,12632,11099,10063,4221
18294,3279,963,5723,6140
18301,14742,2278,2703,18600
18301,14742,2278,11751,10308
18311,152,4891,152,7511
18311,16495,4891,16989,9453
18311,152,4891,16989,13582
18335,14454,6302,15468,11394
18335,14454,6302,9061,76
18335,14454,6302,2365,18003
18347,2217,963,4212,11084
18354,13541,961,17337,8498
18354,13541,961,13541,16717
18405,10377,16342,14930,15420
18421,9061,6302,18832,4056
18422,951,13457,18833,7183
18422,951,13457,10876,18932
18448,15468,6302,18719,5467
18448,15468,6302,11275,13162
18448,15468,6302,11275,10364
18455,4538,7814,5379,11733
18473,5515,12183,13353,5810
18473,5515,12183,5810,19000
18473,5515,12183,7519,1498
18482,17337,961,18624,10033
18484,2028,9934,2028,18484
18484,2028,9934,2028,9814
18484,2028,9934,2028,17319
18506,15117,2123,5525,3124
18506,3930,963,4445,14356
18508,18642,2723,18642,767
18508,5874,961,10389,2283
18511,7836,13457,951,9096
18511,7836,13457,1915,18833
18511,7836,13457,1915,15923
18533,18901,11099,820,806
18538,10198,1924,1394,12654
18551,8862,16342,5958,12879
18551,8862,16342,4514,3177
18553,17788,5654,706,15407
18553,17788,5654,706,15407
18553,17788,5654,706,3425
18563,13541,961,10389,1188
18563,13541,961,10033,10389
18564,8565,8150,8565,16502
18564,8565,8150,8565,18564
18564,8565,8150,8565,16435
18574,7056,2123,10887,7874
18574,7056,2123,15946,6885
18574,7056,2123,10887,1439
18586,4647,2278,2098,3966
18586,2703,2278,13529,6005
18594,1920,420,13527,1058
18594,1920,5745,7292,18932
18594,1920,5745,1920,15013
18598,4388,651,13458,11404
18598,13011,651,4559,1377
18598,771,651,856,16748
18604,2756,16349,2756,11015
18604,2756,16349,8572,17597
18606,5243,5886,5243,18898
18606,5243,5886,5243,18606
18606,5243,5886,5243,7547
18610,13541,961,5874,10389
18610,13541,961,13541,14697
18610,13541,961,3312,6174
18616,4929,19170,4929,15884
18624,17337,961,5518,2781
18624,5518,961,5123,5874
18624,10389,961,10389,10033
18625,10441,16342,354,12879
18642,6986,2723,6986,158
18642,1423,13818,15823,6407
18642,2661,13818,18970,15045
18644,18745,17423,3154,9238
18652,1439,2123,10887,12399
18662,18035,2442,88,6857
18665,2708,11252,5883,14858
18665,2708,13533,1312,3110
18665,2708,13533,1312,5229
18671,2708,11252,2708,5440
18706,2590,17423,293,7399
18709,14742,2278,2098,786
18717,11024,11099,16229,15627
18737,54,13440,9739,9321
18750,15823,13818,4238,12619
18754,11024,11099,7576,10961
18754,11024,11099,15942,14819
18771,10769,2278,14742,11997
18771,17815,2278,10769,8382
18790,1920,5745,6149,12298
18790,1920,5745,1915,10876
18792,18809,961,16999,6174
18803,3154,17423,2590,205
18807,10785,16342,2256,1053
18812,1053,16342,17760,609
18816,10441,16342,12879,5969
18825,2781,961,2283,18664
18831,14742,2278,11751,3625
18831,9527,16342,1321,1129
18831,250,16342,10441,8062
18833,17105,11388,18932,7292
18833,6149,13457,951,7097
18833,17105,11388,18932,7183
18843,11902,6302,15468,2032
18852,1761,17423,15568,7736
18866,3300,8452,3300,7245
18866,3300,8452,3300,17659
18874,5968,963,2196,4705
18877,10785,16342,354,10785
18899,17684,651,12963,13458
18901,15942,11099,9657,806
18912,18832,6302,2365,7399
18912,13576,7485,15356,2615
18926,9568,12912,16958,8372
18929,4647,2278,2098,18094
18929,2703,2278,15993,18586
18932,2051,13457,1915,10375
18932,10876,5745,8045,6149
18932,17105,5745,6149,15923
18964,9910,963,3345,3920
18968,5261,13440,54,11313
18969,13011,651,15702,6095
18970,16989,4891,16495,14303
18970,12619,2723,6389,1423
18970,15045,2723,12619,13336
18979,14742,2278,17815,17299
18985,15189,16342,11714,12879
18985,15189,16342,9673,4644
18985,15189,16342,13143,4833
18990,3079,17423,13045,4455
18992,12092,2278,8998,2393
18992,12092,2278,10769,10592
18994,357,5956,357,19309
19000,7100,9744,6200,30
19000,1498,12183,6282,1498
19000,13353,12183,7519,13353
19002,11024,11099,14679,14105
19003,17187,8102,9110,11709
19005,9742,17423,17539,17835
19006,11762,11099,1539,8537
19006,11762,11099,9657,806
19013,8572,16349,8572,4673
19013,8572,16349,8572,18604
19013,8572,16349,2756,4673
19023,5243,5886,5243,761
19033,8537,11099,8537,10307
19033,8537,11099,18901,15942
19045,18035,2442,945,983
19045,18035,2442,5349,6857
19049,15670,2046,979,5569
19049,9894,2046,14514,3366
19055,11731,9822,11731,19341
19055,11731,9822,11731,18170
19055,11731,9822,11731,129
19064,4546,8659,5921,17701
19064,4546,8659,4546,18742
19073,16633,11291,16633,14012
19073,16633,11291,11637,8143
19073,16633,11291,16633,14012
19084,1761,17423,3079,9635
19084,1761,17423,18144,4455
19084,1761,17423,4455,6579
19086,983,2442,88,983
19086,5349,1247,6857,5349
19086,10178,5956,983,6857
19087,14742,2278,15993,772
19087,14742,2278,10769,14278
19087,14742,2278,4647,7027
19090,6794,5956,19086,12415
19090,357,5956,18572,467
19090,357,5956,2518,185
19110,2708,11252,2708,17209
19110,2708,13533,1312,18801
19110,2708,13533,1312,17616
19118,17767,14962,6716,10424
19118,17767,4551,17767,1779
19118,17767,14962,11878,10830
19121,9993,13257,9993,12711
19121,9993,13257,9993,10043
19121,9993,13257,9993,12711
19133,293,17423,17539,9742
19133,293,17423,3079,9635
19133,293,17423,3154,9238
19145,16229,11099,18901,15942
19145,16229,11099,5880,17540
19178,10389,961,10389,19178
19178,10389,961,2283,18624
19179,1394,1924,10198,6586
19179,1394,1924,16747,7218
19179,1394,1924,16747,2154
19190,2708,11252,5883,17209
19190,2708,13533,1312,10754
19190,2708,11252,2708,12793
19194,18791,15178,2295,9549
19201,10857,19170,4929,9004
19201,10857,19170,10857,5035
19201,10857,19170,10857,2666
19212,3517,13440,11313,10486
19212,3517,13440,1470,11313
19212,3517,13440,5261,7401
19231,4194,6302,18719,13940
19231,4194,6302,11902,12332
19235,2028,9934,2028,18484
19235,2028,9934,2028,5838
19235,2028,9934,2028,19360
19238,5908,1924,5908,14175
19238,5908,1924,7842,11468
19238,5908,1924,5908,1394
19239,9978,2046,4596,4493
19239,9978,2046,127,11324
19239,9978,2046,10511,14514
19246,1321,16342,12876,2983
19246,1321,16342,9673,9527
19257,6712,11058,6712,14341
19257,7632,11058,17414,4282
19257,4737,11058,10449,4737
19258,13527,420,1920,3898
19258,13527,420,1920,6414
19273,6273,2723,15045,3110
19273,6273,2723,6986,18642
19299,18035,2442,945,5349
19299,18035,2442,18035,2852
19304,12879,16342,10662,7496
19304,12879,16342,850,10662
19304,2553,7485,13963,9589
19311,17684,651,15702,4989
19311,17684,651,4388,14211
19311,17684,651,12963,771
19314,5908,1924,7842,17332
19314,7842,1924,5908,4130
19317,14742,2278,4647,16570
19317,14742,2278,8998,12386
19324,14742,2278,11751,18586
19328,2708,11252,2708,2701
19328,2708,13533,1312,5
19328,2708,13533,1312,3110
19333,1439,2123,15946,3296
19333,1439,2123,5525,7056
19335,4913,5745,15923,646
19335,4913,5745,1920,17433
19335,1920,420,1920,10682
19343,15189,16342,2256,250
19343,15189,16342,10377,2256
19350,357,5956,12415,3702
19350,357,5956,19623,945
19360,2028,9934,2028,12946
19360,2028,9934,2028,14810
19360,2028,9934,2028,7869
19374,6273,2723,14234,6986
19400,4546,8659,5921,12332
19400,4546,8659,4546,10397
19400,4546,8659,5921,12332
19402,11024,11099,1539,4221
19407,18035,2442,10178,14057
19407,18035,2442,19086,14057
19407,18035,2442,5349,19086
19422,5515,12183,6200,13554
19422,5515,12183,6282,1498
19422,5515,12183,1498,6282
19423,8998,2278,2098,2571
19423,8998,963,5723,4813
19423,8998,963,2196,17590
19426,1920,5745,18932,7608
19433,10830,4551,353,16445
19433,10830,14962,17460,9646
19433,10830,4551,353,10424
19461,2708,13533,2708,17209
19461,2708,13533,1312,10405
19467,9910,963,17205,11518
19490,18035,2442,10178,6857
19490,18035,2442,18035,14156
19490,18035,2442,88,12415
19502,19010,13440,6796,54
19502,19010,13440,54,11313
19510,15335,7814,8336,10759
19510,5379,7814,9038,937
19517,14742,2278,13529,17824
19517,14742,2278,12092,17121
19517,14742,2278,4647,14051
19556,15468,6302,14454,18335
19556,15468,6302,2216,6749
19556,15468,6302,13597,787
19560,18453,15178,14622,3026
19560,18453,15178,14622,12612
19560,18453,15178,14622,17602
19565,9993,13257,9993,17789
19565,9993,13257,9993,5571
19565,9993,13257,9993,11227
19569,4546,8659,4546,18670
19578,11762,11099,18901,7718
19578,11762,11099,15942,14819
19578,11762,11099,17723,8130
19580,3124,2123,6885,15946
19585,12960,14430,605,1756
19585,12960,14430,6789,12960
19623,983,1247,5349,12415
19623,88,1247,88,12415
19623,10178,2442,983,5349
19630,2098,2278,8998,7409
19630,2098,2278,4647,1205
19630,2098,2278,14742,15100
19633,16229,11099,15942,5427
19633,16229,11099,16771,11233
19633,16229,11099,8537,3535
19683,9978,2046,15670,14388
19683,9978,2046,979,3366
19683,9978,2046,6902,8559
19697,7899,13457,8045,7292
19697,7899,13457,18833,10876
19697,7899,13457,8045,10876
19701,9328,11058,4737,4442
19701,9328,11058,13599,10449
19701,9328,11058,9328,13013
