0,1,2
4156,68,26
4156,68,162
4156,68,2171
4160,292,1110
4160,292,2571
4160,292,3815
4164,444,1536
4164,444,946
4164,444,179
4173,46,1828
4173,46,350
4173,46,742
4174,315,1775
4174,315,2111
4174,315,793
4177,355,298
4177,355,1213
4177,355,3909
4181,329,2200
4181,329,589
4181,329,3943
4184,373,48
4184,373,1975
4184,373,2678
4185,46,853
4185,46,4185
4185,362,264
4187,286,474
4187,286,476
4187,286,2442
4191,183,3019
4191,225,3327
4191,225,71
4193,330,4354
4193,330,1663
4193,330,4580
4197,46,2399
4197,46,1885
4197,46,936
4200,174,2716
4200,46,151
4200,35,2029
4202,204,1173
4202,204,3573
4202,204,2216
4203,315,1474
4203,315,3273
4203,315,3955
4204,355,300
4204,355,633
4204,355,502
4206,46,1014
4206,46,4623
4206,204,2336
4211,35,3476
4211,35,3701
4211,35,586
4212,35,188
4212,35,1748
4212,35,411
4213,42,3180
4213,42,401
4213,42,1078
4216,292,1170
4216,435,794
4216,292,4087
4219,395,3657
4219,395,751
4219,395,4846
4224,435,2919
4224,435,701
4224,435,1580
4231,68,4552
4231,68,3045
4231,68,1014
4237,187,1900
4237,187,214
4237,187,823
4239,35,31
4239,286,3647
4239,35,2389
4241,24,4123
4241,24,414
4241,24,2250
4242,204,4206
4242,204,3823
4242,204,913
4245,286,891
4245,286,2582
4245,286,515
4250,204,4418
4250,204,468
4250,204,19
4252,35,2385
4252,35,3672
4252,35,132
4253,204,742
4253,204,353
4253,204,15
4263,225,2811
4263,225,1471
4263,225,823
4266,373,12
4266,373,2399
4266,373,1975
4276,187,963
4276,187,206
4276,187,3933
4278,225,1062
4278,225,4185
4278,225,353
4281,435,749
4281,435,112
4281,435,1917
4282,46,3697
4282,46,972
4282,46,1782
4285,315,2829
4285,315,1642
4285,315,4137
4292,286,574
4292,286,4245
4292,286,4063
4299,102,334
4299,416,1864
4299,416,1395
4302,355,8
4302,355,251
4302,355,43
4303,42,1135
4303,42,1161
4303,42,1277
4306,204,913
4306,204,1941
4306,204,717
4309,315,1045
4309,315,897
4309,315,133
4310,24,2231
4310,24,2498
4310,24,1406
4312,187,468
4312,187,2375
4312,187,1628
4313,292,2878
4313,292,716
4313,292,128
4319,35,816
4319,35,1695
4319,35,17
4320,150,1588
4320,150,121
4320,150,1914
4326,116,1711
4326,116,4326
4326,116,4326
4331,435,914
4331,435,3804
4331,286,143
4334,444,17
4334,444,832
4334,444,3799
4336,102,2526
4336,102,578
4336,102,2792
4337,330,588
4337,330,3855
4337,330,124
4339,148,3461
4339,148,763
4339,148,2845
4340,373,2719
4340,373,159
4340,373,9
4349,42,636
4349,42,2966
4349,42,1687
4350,330,1576
4350,330,3237
4350,330,602
4352,35,1595
4352,35,294
4352,35,17
4354,330,434
4354,330,2917
4354,68,3930
4355,395,3556
4355,395,359
4355,330,3074
4356,46,107
4356,46,2670
4356,46,835
4371,116,26
4371,116,1000
4371,116,273
4377,102,794
4377,102,921
4377,102,989
4379,183,602
4379,183,3224
4379,183,1843
4381,225,588
4381,225,1466
4381,225,105
4385,204,4385
4385,204,1469
4385,204,848
4386,68,1228
4386,102,51
4386,68,491
4391,183,2603
4391,183,291
4391,183,951
4392,225,1471
4392,225,618
4392,225,184
4393,174,995
4393,174,1866
4393,174,208
4394,330,1010
4394,330,74
4394,330,4023
4397,286,191
4397,286,2242
4397,286,2615
4404,330,238
4404,68,4354
4404,68,718
4405,68,2526
4405,68,4386
4405,68,501
4411,292,1801
4411,292,1867
4411,292,519
4412,373,445
4412,373,28
4412,373,1817
4415,330,4394
4415,102,2484
4415,68,3045
4418,204,2216
4418,68,2977
4418,204,2198
4419,35,428
4419,35,2466
4419,35,583
4420,187,5109
4420,187,1015
4420,187,3532
4423,24,5024
4423,24,4078
4423,24,4051
4427,42,29
4427,42,118
4427,42,662
4429,148,226
4429,148,1565
4429,148,47
4433,362,344
4433,362,73
4433,148,4637
4436,395,1663
4436,42,866
4436,395,1117
4440,315,2294
4440,315,304
4440,315,2329
4442,286,1648
4442,286,2228
4442,286,1513
4452,329,347
4452,329,1025
4452,329,3953
4458,363,2466
4458,363,671
4458,363,115
4468,46,784
4468,46,1051
4468,46,2139
4472,395,4266
4472,395,4219
4472,395,836
4473,174,1889
4473,395,3039
4473,395,2560
4477,35,3914
4477,24,602
4477,24,744
4478,315,1611
4478,315,252
4478,315,153
4487,116,170
4487,116,1996
4487,116,1498
4489,42,1693
4489,42,777
4489,42,1105
4493,68,1788
4493,329,4697
4493,68,1576
4494,292,1162
4494,292,1800
4494,292,253
4495,46,805
4495,46,1372
4495,46,210
4496,46,1051
4496,46,2168
4496,46,51
4500,102,133
4500,102,1495
4500,102,433
4505,42,429
4505,42,601
4505,42,265
4506,204,2086
4506,204,1312
4506,204,2051
4508,35,2713
4508,329,85
4508,329,2251
4511,319,950
4511,319,2867
4511,319,1419
4513,35,1385
4513,35,481
4513,35,21
4515,330,2015
4515,330,3540
4515,330,3556
4518,398,4
4518,398,597
4518,398,1893
4520,42,1468
4520,35,2826
4520,42,1693
4528,116,1221
4528,116,1391
4528,116,1498
4530,444,3799
4530,444,92
4530,444,179
4531,174,1355
4531,174,471
4531,174,1248
4537,24,2498
4537,24,1809
4537,24,1139
4538,42,1546
4538,42,4331
4538,42,3761
4539,24,518
4539,24,2808
4539,42,1022
4543,42,2370
4543,42,1362
4543,42,70
4552,68,228
4552,68,177
4552,68,2793
4556,444,3292
4556,444,2817
4556,444,2048
4557,24,1948
4557,24,1965
4557,24,2754
4560,46,2665
4560,46,1068
4560,46,151
4568,355,2374
4568,355,806
4568,355,736
4576,68,450
4576,68,4912
4576,68,596
4579,398,247
4579,398,1548
4579,398,3109
4580,330,1299
4580,330,1768
4580,330,1749
4581,225,378
4581,225,526
4581,225,3351
4585,68,442
4585,68,478
4585,68,3633
4586,329,672
4586,329,1814
4586,329,107
4589,150,1792
4589,150,84
4589,150,354
4590,174,463
4590,174,857
4590,174,38
4592,24,2766
4592,24,72
4592,24,1212
4597,360,2290
4597,360,47
4597,395,2667
4605,42,399
4605,42,888
4605,42,1657
4606,35,5028
4606,35,207
4606,35,549
4608,398,1339
4608,398,2825
4608,398,847
4609,373,314
4609,373,850
4609,373,891
4610,42,1396
4610,42,705
4610,435,170
4614,416,3541
4614,416,1381
4614,416,805
4617,116,172
4617,116,2666
4617,116,798
4623,46,309
4623,46,1966
4623,46,1961
4627,360,135
4627,360,2799
4627,360,2701
4628,360,12
4628,360,2045
4628,360,247
4634,292,426
4634,292,759
4634,292,1075
4637,148,674
4637,148,1848
4637,148,583
4648,174,1943
4648,174,245
4648,174,1007
4651,46,1447
4651,46,688
4651,46,2237
4652,330,448
4652,330,1370
4652,330,4128
4653,35,1803
4653,35,649
4653,35,3634
4654,225,62
4654,225,6
4654,225,316
4660,319,3462
4660,319,598
4660,319,254
4661,225,1618
4661,355,611
4661,355,1507
4662,24,3553
4662,24,1567
4662,24,915
4665,315,1628
4665,315,926
4665,315,679
4671,435,1772
4671,435,439
4671,435,737
4678,315,4478
4678,315,4440
4678,315,1390
4680,68,1864
4680,68,1265
4680,68,1628
4684,68,3486
4684,68,3147
4684,68,4386
4686,330,3641
4686,116,33
4686,330,3540
4693,174,712
4693,42,110
4693,42,97
4695,204,141
4695,204,1091
4695,204,934
4697,329,2251
4697,329,352
4697,329,909
4700,204,2613
4700,204,2903
4700,204,4917
4705,187,2389
4705,187,335
4705,187,4037
4709,24,1300
4709,24,1149
4709,24,666
4711,286,1867
4711,102,33
4711,183,1001
4718,330,356
4718,330,3641
4718,330,356
4720,24,2441
4720,24,4123
4720,24,101
4721,204,1506
4721,204,835
4721,204,2398
4722,68,279
4722,68,1385
4722,68,3147
4723,42,3472
4723,42,478
4723,42,2325
4726,187,1938
4726,187,1585
4726,187,280
4727,174,1149
4727,174,2351
4727,174,2305
4735,35,544
4735,35,257
4735,35,2200
4741,116,3077
4741,116,902
4741,116,2610
4746,373,3535
4746,373,99
4746,373,50
4753,362,400
4753,362,2659
4753,362,2272
4756,292,159
4756,292,2707
4756,292,3917
4763,360,1714
4763,360,464
4763,360,170
4767,42,929
4767,42,219
4767,42,981
4768,225,769
4768,225,679
4768,225,344
4775,148,658
4775,148,3196
4775,148,909
4780,174,1004
4780,398,2007
4780,174,4393
4781,35,779
4781,35,2385
4781,35,736
4785,24,2487
4785,24,1567
4785,24,601
4786,395,3047
4786,395,2162
4786,395,232
4791,102,4109
4791,102,7
4791,102,2118
4793,102,3269
4793,102,1113
4793,102,180
4794,355,4568
4794,355,0
4794,355,2784
4799,42,5014
4799,42,1135
4799,42,298
4802,315,2605
4802,315,3019
4802,315,1485
4810,187,564
4810,187,4060
4810,187,4433
4814,187,167
4814,187,1907
4814,187,1907
4816,329,4586
4816,329,4697
4816,329,3650
4822,183,1780
4822,183,2586
4822,183,1911
4829,416,1880
4829,24,3235
4829,24,1150
4830,148,1516
4830,42,551
4830,42,14
4831,35,3701
4831,35,417
4831,35,1668
4832,286,3294
4832,286,515
4832,286,832
4837,46,95
4837,46,352
4837,46,1575
4839,444,793
4839,444,294
4839,444,669
4845,35,3866
4845,35,819
4845,35,132
4846,395,3130
4846,395,2106
4846,395,1428
4848,286,66
4848,286,2784
4848,286,2348
4850,435,2004
4850,435,386
4850,435,4105
4875,444,2562
4875,444,781
4875,329,1370
4876,435,3660
4876,435,1359
4876,435,1116
4879,35,4211
4879,35,421
4879,35,2714
4880,174,1007
4880,174,825
4880,183,3317
4885,116,30
4885,116,1277
4885,116,1077
4886,102,711
4886,102,3035
4886,102,680
4889,68,1514
4889,330,3269
4889,330,1520
4892,42,136
4892,42,888
4892,42,665
4898,292,3140
4898,292,2107
4898,292,259
4899,330,3999
4899,330,1813
4899,330,434
4900,330,314
4900,330,2949
4900,330,5020
4902,329,3949
4902,329,542
4902,329,2300
4911,315,2749
4911,315,1172
4911,315,3817
4912,68,682
4912,68,2572
4912,68,1985
4917,204,2216
4917,204,2532
4917,204,1629
4918,148,3196
4918,148,213
4918,148,665
4920,24,3061
4920,24,498
4920,24,2272
4921,46,4837
4921,46,2344
4921,46,3751
4926,398,3483
4926,398,1619
4926,398,1548
4936,204,1584
4936,204,508
4936,204,133
4943,174,1160
4943,174,1149
4943,174,535
4946,444,946
4946,444,1496
4946,444,3402
4947,330,4580
4947,330,1077
4947,330,1576
4951,35,2567
4951,35,1978
4951,35,2602
4953,444,1515
4953,444,2770
4953,444,135
4954,330,1077
4954,330,4718
4954,330,1192
4962,286,3964
4962,286,423
4962,286,4962
4968,35,2908
4968,35,196
4968,35,716
4969,183,3385
4969,183,2184
4969,183,166
4971,362,549
4971,362,1371
4971,362,61
4973,24,431
4973,24,965
4973,24,2839
4982,355,1787
4982,355,2546
4982,355,2374
4983,444,1909
4983,444,1786
4983,444,5190
4984,395,298
4984,395,1001
4984,395,4472
4986,362,264
4986,286,3329
4986,286,574
4996,24,1189
4996,24,327
4996,24,1403
4999,292,346
4999,292,4313
4999,292,3917
5004,24,2488
5004,24,825
5004,24,666
5011,116,2064
5011,116,3914
5011,116,1702
5014,42,3172
5014,42,64
5014,42,4543
5020,373,25
5020,373,372
5020,373,3161
5022,373,478
5022,373,117
5022,373,2458
5023,225,481
5023,225,414
5023,225,3912
5024,24,943
5024,24,1165
5024,24,390
5027,68,3420
5027,68,1127
5027,68,1455
5028,46,3877
5028,204,4242
5028,46,797
5029,319,1559
5029,319,406
5029,319,3493
5032,183,1507
5032,183,3176
5032,183,109
5034,362,2272
5034,362,359
5034,362,344
5038,225,3665
5038,225,1666
5038,225,229
5041,292,1867
5041,292,1786
5041,292,621
5043,68,4493
5043,68,1775
5043,68,81
5046,148,1505
5046,148,1031
5046,148,933
5051,204,531
5051,204,1269
5051,204,3986
5058,315,3019
5058,315,1808
5058,315,1269
5063,68,4112
5063,68,1243
5063,68,3556
5070,360,213
5070,360,160
5070,360,364
5078,24,4785
5078,24,911
5078,24,1882
5085,42,364
5085,42,30
5085,444,832
5093,329,526
5093,329,448
5093,329,105
5102,35,2040
5102,35,654
5102,35,4520
5108,319,731
5108,319,950
5108,319,3462
5109,187,963
5109,187,406
5109,187,3348
5113,398,905
5113,398,730
5113,398,909
5115,102,3184
5115,102,33
5115,102,742
5119,46,688
5119,46,2181
5119,46,1583
5125,292,4634
5125,292,708
5125,292,1028
5129,398,645
5129,398,1762
5129,398,2025
5136,329,3426
5136,329,285
5136,329,3412
5139,416,26
5139,416,164
5139,416,1018
5142,42,1007
5142,42,714
5142,42,705
5143,24,1396
5143,24,551
5143,24,3857
5144,329,619
5144,329,3218
5144,329,3426
5146,68,702
5146,68,3269
5146,68,1392
5147,416,721
5147,416,59
5147,416,3522
5152,319,1766
5152,319,818
5152,319,1714
5159,24,1598
5159,24,1910
5159,24,327
5174,416,875
5174,416,772
5174,416,553
5179,46,3112
5179,46,424
5179,46,974
5181,355,4794
5181,355,1189
5181,355,1307
5182,292,346
5182,292,1304
5182,292,179
5186,24,2521
5186,24,1882
5186,24,9
5187,42,3647
5187,42,3009
5187,42,1225
5189,35,1752
5189,35,3672
5189,35,66
5190,286,2730
5190,286,48
5190,329,1299
