N1,A,N2
707,2455,727
708,292,3917
708,42,1462
708,982,3695
709,24,2231
709,2289,709
709,292,400
710,1271,4956
710,329,109
710,174,2716
711,2399,161
711,1077,26
711,1077,1323
712,174,1180
712,1868,436
712,204,717
713,416,610
713,601,84
713,24,2890
714,150,1544
714,2170,1771
714,1400,1099
715,24,2588
715,663,847
715,663,2678
716,578,1157
716,102,638
716,663,34
717,2002,483
717,1020,1331
717,1041,697
718,1020,957
718,68,1843
718,1020,492
719,1041,3777
719,4258,1898
719,702,2586
720,556,4000
720,556,3709
720,292,2707
721,3854,1793
721,46,512
721,3505,16
722,1751,334
722,1751,1567
722,1229,920
723,1732,88
723,901,2803
723,901,692
724,4658,530
724,779,357
724,3371,1677
725,2289,2107
725,395,1981
725,362,4753
726,2289,2923
726,1370,2636
726,1370,721
727,977,2478
727,2455,85
727,3608,1028
728,568,497
728,148,1246
728,568,1112
729,1338,505
729,5071,1393
729,736,139
730,1746,4502
730,762,5184
730,204,240
731,319,2954
731,4562,3905
731,4562,3579
732,601,267
732,601,1600
732,363,427
733,806,1216
733,360,3423
733,812,3827
734,579,85
734,579,1849
734,1303,2529
735,1161,2428
735,150,553
735,150,624
737,435,4023
737,1920,1632
737,363,65
738,1868,1027
738,1868,378
738,1892,3218
739,355,3579
739,4406,214
739,355,1054
740,702,4353
740,862,4650
740,362,825
741,4331,50
741,579,2894
741,579,53
742,204,107
742,3133,1369
742,204,1447
743,46,2500
743,2226,181
743,46,161
744,24,25
744,3541,1327
744,753,109
745,174,4590
745,398,1160
745,42,4605
746,148,3964
746,1086,4579
746,1441,3803
747,578,747
747,578,3940
747,2977,2141
748,225,1726
748,779,5
748,3825,878
749,1164,1343
749,949,109
749,360,555
750,862,4650
750,148,91
750,102,230
751,373,3535
751,3376,1535
751,183,2659
752,3636,1060
752,2104,196
752,3969,194
754,444,2345
754,579,1408
754,4157,1729
755,997,752
755,540,558
755,3201,4512
756,568,280
756,568,4833
756,568,1366
757,866,16
757,1603,1552
757,1603,128
759,850,755
759,1914,1109
759,901,2640
760,35,5102
760,362,152
760,363,819
761,330,610
761,702,350
761,1329,2133
763,362,295
763,355,98
763,355,3909
764,1353,916
764,1879,3398
764,1467,3090
765,2825,1291
765,3388,2186
765,3388,4436
766,1879,2975
766,1116,28
766,1116,121
767,3598,2715
767,862,178
767,3619,2213
768,532,27
768,1441,1053
768,1751,50
769,225,2175
769,2337,958
769,1751,1949
770,2399,2133
770,4389,2249
770,862,2505
771,360,671
771,46,2229
771,605,3153
772,373,11
772,1250,1372
772,4586,3522
773,4712,844
773,3033,296
773,1703,1404
774,319,1968
774,2513,2862
774,4814,591
775,540,4230
775,362,1618
775,362,2693
776,702,1923
776,5092,1017
776,702,437
777,42,219
777,42,213
777,373,2075
778,4654,114
778,355,580
778,398,1712
780,1269,2293
780,1269,1802
780,862,2667
781,736,1099
781,2281,781
781,2267,234
782,4529,252
782,977,380
782,977,1962
783,663,1207
783,225,4392
783,1914,1159
784,68,1348
784,702,646
784,2002,2037
785,3942,271
785,319,1971
785,3983,1547
786,540,874
786,2358,13
786,2358,111
787,1384,3186
787,2709,3440
787,2709,1434
788,416,610
788,1818,28
788,24,3044
789,315,649
789,315,1593
789,315,528
790,1507,2470
790,997,1990
790,1507,849
791,3718,3241
791,1915,678
791,3147,721
792,1041,4705
792,1269,1131
792,204,3835
793,319,635
793,3030,43
793,315,2619
794,1885,104
794,329,874
794,862,3555
795,526,1240
795,3942,140
795,526,644
796,3582,399
796,315,5058
796,862,874
797,1085,3245
797,526,1765
797,46,312
798,148,84
798,150,2762
798,116,1402
799,1116,892
799,1571,606
799,1571,1862
800,2845,822
800,363,582
800,360,396
801,982,408
801,2634,1438
801,1161,4690
802,693,1341
802,1155,388
802,1155,867
803,997,752
803,2370,118
803,943,966
804,150,1588
804,373,11
804,3854,3467
805,977,268
805,46,4024
805,35,249
807,1229,5
807,286,254
807,779,525
808,398,3109
808,578,908
808,1703,3424
809,35,629
809,35,895
809,24,2441
810,150,559
810,150,656
810,150,861
811,4259,821
811,2320,592
811,1248,513
813,4451,3281
813,736,1765
813,736,2263
814,762,19
814,762,132
814,977,168
816,1746,29
816,187,656
816,736,481
817,2513,371
817,532,3393
817,1155,261
818,319,3535
818,1657,424
818,1657,2458
819,1495,344
819,1495,2726
819,1851,53
820,977,126
820,315,1792
820,866,3900
821,532,1385
821,532,821
821,532,15
822,2799,661
822,1338,300
822,2845,2070
823,1213,151
823,1086,211
823,2226,1696
824,355,1100
824,3345,887
824,355,1053
825,1250,103
825,150,3882
825,150,4034
826,2226,165
826,2226,4656
826,1505,3997
827,2142,4214
827,3146,820
827,2142,1710
828,3425,4504
828,2376,2348
828,1269,2801
829,556,610
829,174,2716
829,286,1222
830,1353,612
830,1116,830
830,1353,2119
831,2170,3166
831,2170,1730
831,448,3961
832,102,711
832,444,1668
832,183,4144
833,68,1317
833,4071,612
833,68,3486
834,315,2231
834,943,598
834,315,445
835,4936,161
835,46,4061
835,204,673
836,3041,4397
836,1657,1010
836,1819,218
837,24,5143
837,24,597
837,866,559
838,183,274
838,663,847
838,183,1043
839,2281,2361
839,2281,2612
839,2358,1590
840,702,2964
840,943,1158
840,35,2088
841,579,2489
841,148,1268
841,578,2467
842,362,2141
842,362,2380
842,2406,3549
843,1164,342
843,1164,734
843,1164,39
844,1703,1099
844,4712,2788
844,862,936
845,1859,986
845,866,945
845,866,2076
846,4235,1049
846,691,801
846,691,281
847,663,586
847,1229,290
847,398,485
848,1880,599
848,68,1477
848,46,394
849,921,4263
849,921,242
849,540,4497
851,42,5014
851,42,70
851,982,408
852,2679,4217
852,1098,1251
852,2679,2592
853,1213,1323
853,355,482
853,1213,1326
854,2680,2411
854,1818,1018
854,3096,564
855,102,539
855,102,455
855,1920,2177
856,42,3912
856,901,5010
856,42,3802
857,812,1008
857,812,1690
857,435,4103
858,949,2097
858,362,86
858,204,133
859,360,1794
859,360,300
859,526,2511
860,3512,99
860,102,1393
860,3512,1105
861,1229,3860
861,1229,19
861,1229,184
863,1164,749
863,1914,3
863,1164,485
864,4737,1509
864,1332,0
864,3376,2910
865,362,549
865,1885,2889
865,478,3314
867,1237,2110
867,1155,126
867,921,3212
868,1746,32
868,1571,3226
868,1571,2899
869,360,1714
869,1914,1117
869,578,3187
870,1915,4212
870,46,2778
870,46,5028
871,1271,359
871,187,2
871,1271,5150
872,1116,126
872,46,4356
872,3983,1466
873,997,677
873,4562,98
873,4702,3483
874,1128,105
874,3512,7
874,1128,2640
875,292,2807
875,416,1263
875,1851,3051
876,1880,958
876,1880,2206
876,4374,951
877,3196,1145
877,398,2007
877,1868,4270
878,1303,617
878,3825,3668
878,3825,1351
879,977,470
879,977,2478
879,4586,2915
880,3582,261
880,4258,2377
880,1518,1126
881,1041,2724
881,363,475
881,363,3195
882,1425,1586
882,148,909
882,691,1465
883,605,1546
883,3308,2325
883,812,739
884,540,334
884,540,17
884,526,1062
885,46,941
885,102,4377
885,2905,1538
886,46,979
886,2768,1813
886,1020,634
887,2905,622
887,1353,312
887,3345,4873
889,1767,1642
889,116,942
889,1972,541
890,286,1694
890,1213,43
890,1213,1996
891,292,1018
891,1495,4933
891,286,1698
892,1505,826
892,398,530
892,102,2346
893,2362,1330
893,2362,1769
893,2362,1568
894,1851,1910
894,2320,317
894,568,930
895,2281,160
895,2281,1568
895,444,370
896,2745,903
896,148,1157
896,2745,310
897,315,2446
897,225,432
897,1332,3752
898,3297,2408
898,3867,2459
898,862,2023
899,1455,3273
899,943,200
899,943,3511
900,3983,20
900,2949,91
900,862,1815
902,1914,869
902,116,775
902,116,1452
903,2745,818
903,2376,914
903,1915,1364
904,3308,994
904,478,3300
904,478,3523
906,2142,2948
906,1914,139
906,2142,3573
907,2869,2217
907,2337,214
907,2337,3043
908,691,2952
908,1248,1182
908,24,5159
909,1972,1063
909,1920,2284
909,148,111
910,1213,123
910,204,2275
910,1353,1612
911,1400,12
911,532,597
911,1359,2466
912,174,1221
912,174,2716
912,949,1255
913,1186,60
913,204,934
913,315,913
914,578,3845
914,174,237
914,556,3865
915,416,781
915,997,2422
915,24,215
916,2337,1122
916,1880,7
916,1353,612
917,1603,190
917,42,2966
917,373,805
918,2104,945
918,3033,509
918,693,36
919,5092,62
919,448,1491
919,4476,3499
920,1441,2302
920,3016,510
920,1229,312
922,150,386
922,901,842
922,183,533
923,977,2218
923,1772,574
923,4006,2190
924,1934,32
924,1934,3387
924,1041,1032
925,1248,1620
925,398,1367
925,2769,173
926,1384,1427
926,1332,1512
926,1384,2006
927,398,3
927,398,67
927,398,5129
928,150,67
928,435,1957
928,1303,734
929,4396,5090
929,1972,2967
929,888,3616
930,42,2342
930,568,2268
930,568,4023
931,42,1238
931,866,628
931,24,666
932,779,23
932,2845,984
932,779,44
933,148,70
933,373,2719
933,373,7
934,1868,3266
934,3868,2
934,3868,107
935,319,34
935,949,123
935,329,1830
936,448,3772
936,3868,394
936,4349,2544
937,579,928
937,579,3291
937,3452,3749
938,4258,104
938,2226,140
938,2376,339
939,416,2384
939,1098,159
939,416,553
940,3201,283
940,3969,194
940,3201,940
941,2260,2063
941,1020,1331
941,2260,4439
942,1041,3793
942,1161,4716
942,148,4775
944,4389,375
944,1732,723
944,4389,2249
945,866,1272
945,148,882
945,2104,945
946,68,2431
946,1370,2626
946,102,797
947,1085,26
947,3425,2238
947,435,828
948,812,264
948,3196,2014
948,1880,427
950,319,2421
950,292,891
950,319,2237
951,183,2586
951,35,879
951,363,256
952,1353,1006
952,1353,2502
952,183,1268
953,905,842
953,905,1573
953,905,299
954,148,674
954,2591,3159
954,46,161
955,1155,249
955,579,160
955,1155,1393
956,35,1315
956,1128,335
956,1507,4370
957,1972,278
957,46,1279
957,1020,571
958,3345,887
958,2905,62
958,204,1444
959,1518,1524
959,1020,1328
959,762,19
960,24,4139
960,943,624
960,1400,4793
961,2513,1241
961,4349,96
961,116,179
962,2047,3745
962,3354,3600
962,2047,3204
963,1603,2978
963,3718,1350
963,187,1844
964,2825,3581
964,1920,549
964,1915,483
965,319,965
965,1833,9
965,174,1000
966,812,638
966,42,3884
966,812,1308
967,398,645
967,1548,300
967,398,1893
968,1219,616
968,1219,3484
968,568,2423
969,1571,3508
969,1571,1579
969,1571,96
970,286,723
970,866,1953
970,448,586
971,2679,2592
971,578,1715
971,663,3893
972,540,4497
972,1507,2332
972,3069,1302
973,1359,1769
973,1359,86
973,601,2282
974,174,4077
974,601,2282
974,116,91
975,1128,874
975,1128,2312
975,862,1950
976,24,1408
976,416,2171
976,416,131
978,3016,510
978,3133,2202
978,3133,2654
979,1441,1129
979,2880,2862
979,46,2765
980,578,3287
980,578,954
980,578,3284
981,42,75
981,1746,527
981,24,809
983,362,1893
983,46,2344
983,448,1481
984,758,1840
984,758,439
984,398,1218
985,1271,4498
985,1271,1079
985,1213,795
986,2634,4313
986,691,1174
986,691,223
987,850,1889
987,150,543
987,362,760
988,1161,208
988,174,1373
988,174,2738
989,1338,212
989,921,1372
989,1338,1712
990,435,4876
990,435,249
990,3825,4445
991,812,1693
991,556,1683
991,812,96
992,997,324
992,4601,83
992,174,463
993,2604,3317
993,2604,759
993,2604,2207
994,1248,1926
994,1603,199
994,2376,2796
995,1833,262
995,183,2156
995,174,245
996,1518,1145
996,3868,1525
996,3766,5185
998,2415,436
998,2415,2152
998,2415,1106
999,1384,3314
999,1219,3013
999,1332,0
1000,815,228
1000,1507,790
1000,174,2588
1001,183,624
1001,982,2440
1001,330,92
1002,2480,1771
1002,3376,1512
1002,3376,528
1003,663,1758
1003,4088,3994
1003,663,260
1004,174,4648
1004,1603,4204
1004,174,164
1005,3352,1429
1005,3352,44
1005,3352,2899
1006,360,733
1006,360,84
1006,360,1142
1007,1505,2193
1007,3427,677
1007,1505,739
1008,4193,293
1008,395,1882
1008,183,623
1009,556,2723
1009,1248,255
1009,556,1683
1010,102,797
1010,3556,1056
1010,1077,7
1011,1164,1129
1011,150,657
1011,540,232
1012,949,1111
1012,806,2729
1012,2414,2057
1013,1507,534
1013,355,3736
1013,1507,1022
1014,2880,203
1014,448,160
1014,46,4282
1015,1732,550
1015,35,366
1015,148,3002
1016,568,4900
1016,1213,117
1016,329,1309
1017,1041,2296
1017,444,4097
1017,1041,281
1018,319,4075
1018,319,34
1018,24,1653
1019,1614,208
1019,1767,3356
1019,1614,1274
1021,2252,2884
1021,3033,4703
1021,2252,2704
1022,174,9
1022,579,754
1022,526,65
1023,363,2998
1023,363,72
1023,363,829
1025,2713,3082
1025,448,4327
1025,329,3412
1026,2406,1539
1026,116,2244
1026,204,4684
1027,1868,220
1027,1518,32
1027,1370,1871
1028,850,1018
1028,601,1748
1028,3466,413
1029,3942,119
1029,866,4592
1029,866,4303
1030,1868,2673
1030,4331,1234
1030,1041,4422
1031,1338,300
1031,4192,15
1031,982,1992
1032,2679,1032
1032,2406,244
1032,2376,916
1033,2399,5007
1033,2399,374
1033,286,2348
1034,1370,4925
1034,1370,630
1034,850,345
1035,2869,2217
1035,2337,3393
1035,2337,2583
1036,1186,2398
1036,1186,4371
1036,1186,978
1037,2260,618
1037,3592,564
1037,3592,1959
1038,888,2243
1038,888,4988
1038,2226,80
1039,373,25
1039,977,258
1039,2480,1663
1040,601,152
1040,1085,75
1040,862,2781
1042,3942,149
1042,1359,2021
1042,1359,1386
1043,1250,2435
1043,601,224
1043,42,3912
1044,355,1888
1044,174,140
1044,1441,1788
1045,315,2976
1045,315,1542
1045,315,789
1046,1851,2128
1046,1851,894
1046,2814,1178
1047,360,367
1047,3915,2970
1047,398,489
1048,24,5143
1048,24,5143
1048,42,1468
1049,35,2029
1049,4235,123
1049,4235,817
1050,568,3054
1050,568,2171
1050,68,569
1051,3253,680
1051,3253,627
1051,46,928
1052,1571,1731
1052,579,708
1052,663,1780
1053,435,2544
1053,691,3482
1053,435,1917
1054,355,222
1054,691,338
1054,1819,1
1055,448,50
1055,2680,432
1055,2745,2224
1056,4006,4484
1056,762,1417
1056,762,3236
1057,1370,3164
1057,373,628
1057,3567,1438
1058,183,1043
1058,2845,1433
1058,2845,897
1059,174,3526
1059,174,1875
1059,174,1022
1060,2337,2232
1060,2525,631
1060,3636,206
1061,46,3974
1061,102,682
1061,102,4386
1062,2977,122
1062,1116,684
1062,2977,498
1063,4443,957
1063,1467,9
1063,4396,2563
1064,4396,278
1064,888,4925
1064,921,1749
1065,435,593
1065,435,48
1065,435,658
1066,148,2638
1066,532,2268
1066,315,4174
1067,1879,2633
1067,3133,1832
1067,1879,3863
1068,2399,4740
1068,1229,672
1068,1603,1040
1069,4654,270
1069,1880,1759
1069,4654,3004
1070,416,875
1070,901,1256
1070,850,372
1071,24,4477
1071,5004,131
1071,174,2716
1072,556,2568
1072,806,76
1072,905,1473
1073,35,4068
1073,35,1752
1073,35,716
1074,416,1381
1074,444,2817
1074,532,161
1075,292,529
1075,116,323
1075,4601,2285
1076,42,384
1076,1833,1076
1076,42,1049
1078,2414,1282
1078,116,3356
1078,2414,206
1079,1155,251
1079,478,865
1079,3352,4771
1080,663,2024
1080,540,592
1080,1507,1099
1081,1495,164
1081,319,105
1081,982,708
1082,1219,2213
1082,292,1704
1082,1250,114
1083,148,1436
1083,3825,3887
1083,148,2752
1084,286,2469
1084,286,609
1084,812,487
1087,1116,2172
1087,2768,74
1087,2745,3176
1088,1425,3566
1088,1384,1427
1088,3145,2871
1089,1116,91
1089,4157,795
1089,4157,240
1090,1970,2098
1090,758,793
1090,758,7
1091,982,458
1091,982,708
1091,3825,4145
1092,4601,3959
1092,4814,802
1092,4601,1791
1093,1271,1216
1093,1851,1803
1093,444,4839
1094,286,891
1094,42,1238
1094,2591,496
1095,850,624
1095,319,37
1095,395,34
1096,1603,2524
1096,762,2952
1096,1614,1908
1097,292,2017
1097,997,1424
1097,812,790
1099,373,1099
1099,1507,2186
1099,150,2755
1100,355,633
1100,150,354
1100,150,1792
1101,1303,317
1101,319,2988
1101,526,50
1102,1467,3090
1102,3070,1131
1102,1128,4
1103,3388,1634
1103,68,1392
1103,758,595
1104,1571,118
1104,68,3060
1104,1571,476
1105,1746,1766
1105,3864,1949
1105,42,457
1106,174,525
1106,174,107
1106,532,15
1107,2170,488
1107,183,372
1107,478,664
1108,1271,4492
1108,174,3677
1108,373,2458
1109,1914,580
1109,905,1671
1109,1303,4850
1110,905,1671
1110,2289,709
1110,2289,3210
1111,702,1784
1111,68,54
1111,1269,334
1112,448,586
1112,568,1244
1112,532,109
1113,204,2366
1113,102,2336
1113,204,1452
1114,1455,1170
1114,1219,4613
1114,2513,480
1115,4586,18
1115,416,1863
1115,4586,3522
1117,1914,27
1117,1250,2303
1117,977,3803
1118,1548,367
1118,2680,644
1118,3288,2746
1119,758,1090
1119,758,1348
1119,150,1103
1120,556,4076
1120,1505,157
1120,556,1961
1121,363,160
1121,187,1015
1121,225,1397
1122,806,2729
1122,815,511
1122,806,2318
1123,1495,2681
1123,1571,118
1123,35,6
1124,416,12
1124,42,710
1124,4374,2072
1125,1657,2073
1125,1657,4032
1125,4529,1418
1126,1269,104
1126,1085,531
1126,1518,3546
1127,150,152
1127,1303,3243
1127,68,623
1129,1164,19
1129,4235,837
1129,4235,695
1130,3070,2520
1130,3070,751
1130,2455,4140
1131,1880,427
1131,3070,1749
1131,1269,484
1132,3030,1782
1132,753,1534
1132,753,1199
1133,2525,1601
1133,997,105
1133,2525,276
1134,46,7
1134,1425,2789
1134,1425,2237
1135,977,264
1135,42,1330
1135,977,470
1136,866,92
1136,24,3784
1136,24,1871
1137,355,1044
1137,355,1417
1137,360,1674
1138,3582,4466
1138,758,3443
1138,812,1886
1139,24,432
1139,1441,2349
1139,1441,1272
1140,3766,178
1140,5092,2827
1140,5092,4506
1141,42,136
1141,812,2835
1141,42,2424
1142,174,677
1142,360,13
1142,1161,466
1143,2745,393
1143,46,1300
1143,1186,1410
1144,24,2140
1144,1833,2207
1144,24,1763
1145,4193,2861
1145,1518,1027
1145,3425,279
1146,187,1938
1146,1441,1933
1146,1086,1302
1147,3146,3138
1147,2142,1171
1147,2142,1534
1148,4157,407
1148,982,2303
1148,4157,1729
1149,360,542
1149,24,1852
1149,174,1007
1150,4058,2477
1150,2289,1110
1150,4058,53
1151,362,3929
1151,1880,2206
1151,1833,716
1152,3983,785
1152,1370,2626
1152,1370,630
1153,444,456
1153,2281,705
1153,2281,22
1154,4349,520
1154,4349,1394
1154,4349,593
1157,1819,1105
1157,148,679
1157,578,1890
1158,1455,1810
1158,2170,1771
1158,4349,2317
1159,556,140
1159,1914,2109
1159,556,115
1160,398,631
1160,1237,614
1160,1359,229
1162,1441,1514
1162,225,661
1162,46,4012
1163,116,1385
1163,116,338
1163,579,4090
1165,435,2544
1165,360,122
1165,35,1274
1166,319,497
1166,3352,723
1166,319,2158
1167,46,1498
1167,35,2351
1167,693,126
1168,1879,1021
1168,2932,2155
1168,2869,907
1169,1885,865
1169,1885,3594
1169,1229,4124
1170,1455,1114
1170,24,1852
1170,1455,1648
1171,315,1314
1171,1425,323
1171,1603,1908
1172,1332,2507
1172,2709,4162
1172,1332,1808
1173,204,493
1173,815,269
1173,1248,2551
1174,1271,4127
1174,1338,60
1174,691,1053
1175,3297,358
1175,888,4427
1175,806,3707
1176,806,730
1176,1086,566
1176,360,1149
1177,329,3943
1177,4586,304
1177,526,50
1178,762,380
1178,2814,2888
1178,2814,1918
1179,148,335
1179,148,2555
1179,148,2783
1180,3427,111
1180,174,303
1180,3825,748
1181,753,371
1181,1455,528
1181,448,2427
1182,1772,392
1182,1248,214
1182,1248,1980
1183,905,4427
1183,905,1779
1183,905,56
1184,1303,34
1184,806,1532
1184,1859,739
1185,42,3985
1185,2362,1965
1185,42,2608
1187,3096,2259
1187,4071,1035
1187,2932,1369
1188,174,507
1188,1851,140
1188,1851,4639
1189,3196,2052
1189,2415,1194
1189,355,1100
1190,758,793
1190,758,696
1190,758,5
1191,540,4818
1191,540,1737
1191,943,751
1192,330,280
1192,3041,4479
1192,3541,1687
1193,1077,595
1193,901,424
1193,901,23
1194,3196,15
1194,3196,5121
1194,2914,218
1195,762,3460
1195,762,1724
1195,762,3236
1196,435,1009
1196,395,1095
1196,435,3747
1197,4550,4012
1197,4550,3917
1197,4550,1
1198,1970,1143
1198,2415,745
1198,1970,54
1199,982,1639
1199,292,1874
1199,42,392
1200,1269,2231
1200,1603,2524
1200,2799,559
1201,2406,1069
1201,2406,143
1201,2406,5
1202,806,1532
1202,46,242
1202,1972,823
1203,1455,1654
1203,3576,4327
1203,3576,1124
1204,3297,4849
1204,2104,2953
1204,578,1756
1205,1041,1572
1205,2319,178
1205,1041,281
1206,1425,2572
1206,2769,1743
1206,1425,4133
1207,42,851
1207,905,636
1207,579,892
1208,3854,804
1208,3854,1034
1208,3856,3433
1209,1086,2179
1209,1086,4575
1209,815,14
1210,2709,1913
1210,1332,864
1210,3373,2065
1211,2772,56
1211,398,0
1211,2772,1211
1212,1819,622
1212,3576,298
1212,3576,3228
1214,2337,2996
1214,2337,958
1214,605,4226
1215,2799,52
1215,4389,296
1215,2799,661
1216,1868,211
1216,1518,4653
1216,204,3727
1217,1128,185
1217,292,4029
1217,2604,3324
1218,1338,1282
1218,46,1802
1218,46,1498
1220,68,2665
1220,2142,1422
1220,1425,2789
1221,1269,63
1221,116,4885
1221,4331,50
1222,526,2695
1222,286,3419
1222,444,4026
1223,3376,1611
1223,2772,1225
1223,2525,1133
1224,3592,2135
1224,3592,479
1224,3592,2092
1225,2772,1522
1225,35,53
1225,42,2308
1226,1518,1000
1226,540,232
1226,3867,3217
1227,68,2793
1227,183,1678
1227,373,445
1228,3388,1421
1228,1880,1069
1228,1400,1757
1230,1746,161
1230,1086,3979
1230,1086,4690
1231,435,1516
1231,579,734
1231,148,75
1232,850,832
1232,850,412
1232,850,727
1233,2267,1233
1233,292,1040
1233,2414,3940
1234,1271,985
1234,1914,759
1234,1518,3555
1235,1732,117
1235,373,1057
1235,1732,1027
1236,736,194
1236,225,234
1236,1970,443
1238,42,1238
1238,605,3991
1238,286,336
1239,148,248
1239,148,763
1239,148,3480
1240,526,5
